job_id,job_title,salary_usd,employment_type,company_location,is_remote,employee_location,job_skills,degree_required,posting_date,company_name,has_target,salary_tier,degree_flag
9835,Data Analyst,82065,FL,Australia,False,Australia,"['Statistics', 'NLP', 'R', 'Git']",Bachelor,2024-10-27,TechCorp Inc,False,Mid,degree required
9838,Data Analyst,104554,PT,Sweden,False,Sweden,"['Python', 'Data Visualization', 'TensorFlow', 'Spark', 'Docker']",Master,2024-11-08,Advanced Robotics,True,High,degree required
9846,Data Analyst,193320,PT,Singapore,True,Australia,"['Tableau', 'Hadoop', 'Git']",Bachelor,2024-01-17,DataVision Ltd,True,High,degree required
9898,Data Analyst,41115,FL,Ireland,True,Ireland,"['Deep Learning', 'Tableau', 'Docker', 'Azure', 'Kubernetes']",Associate,2024-03-02,Neural Networks Co,True,Low,degree required
9914,Data Analyst,53266,FL,Netherlands,False,France,"['GCP', 'Scala', 'NLP', 'Python', 'Kubernetes']",Master,2024-01-06,Quantum Computing Inc,True,Mid,degree required
9935,Data Analyst,62295,FT,India,True,India,"['Linux', 'Java', 'Deep Learning', 'Statistics']",Associate,2024-10-06,Neural Networks Co,False,Mid,degree required
9942,Data Analyst,77882,PT,United Kingdom,False,United Kingdom,"['Kubernetes', 'Python', 'MLOps', 'AWS', 'Docker']",Bachelor,2024-08-15,Future Systems,True,Mid,degree required
10018,Data Analyst,90749,CT,Israel,False,Israel,"['Spark', 'Deep Learning', 'Python']",Bachelor,2024-03-23,AI Innovations,True,Mid,degree required
10051,Data Analyst,224299,FL,Canada,True,Canada,"['Deep Learning', 'Scala', 'PyTorch']",Bachelor,2024-05-21,Future Systems,False,High,degree required
10098,Data Analyst,37722,PT,Israel,True,Israel,"['Linux', 'Statistics', 'Data Visualization']",Bachelor,2025-03-28,Algorithmic Solutions,False,Low,degree required
10118,Data Analyst,56945,PT,Ireland,True,Ireland,"['PyTorch', 'Statistics', 'NLP', 'TensorFlow', 'Java']",Bachelor,2024-04-10,Cognitive Computing,False,Mid,degree required
10125,Data Analyst,149823,CT,Canada,False,Canada,"['Python', 'Deep Learning', 'Docker']",Associate,2024-06-25,TechCorp Inc,True,High,degree required
10147,Data Analyst,217159,FL,Denmark,True,Denmark,"['Data Visualization', 'Kubernetes', 'Git', 'Hadoop']",PhD,2024-03-08,Algorithmic Solutions,False,High,degree required
10208,Data Analyst,43106,CT,South Korea,True,South Korea,"['Computer Vision', 'AWS', 'Docker', 'GCP', 'Azure']",Bachelor,2024-08-13,TechCorp Inc,False,Low,degree required
10212,Data Analyst,173690,PT,Germany,True,Germany,"['R', 'AWS', 'SQL', 'Data Visualization']",Associate,2024-09-12,Smart Analytics,True,High,degree required
10216,Data Analyst,151447,CT,Austria,True,Austria,"['Scala', 'Azure', 'Kubernetes']",Master,2025-04-22,TechCorp Inc,False,High,degree required
10221,Data Analyst,151181,CT,Sweden,False,Sweden,"['Computer Vision', 'Kubernetes', 'Scala', 'Hadoop', 'Linux']",Bachelor,2025-03-13,Smart Analytics,False,High,degree required
10242,Data Analyst,247006,PT,Denmark,False,Denmark,"['Spark', 'Linux', 'SQL', 'Mathematics']",Master,2024-07-25,Advanced Robotics,True,High,degree required
10244,Data Analyst,182337,CT,Australia,True,Australia,"['AWS', 'Azure', 'Spark', 'Git']",Master,2024-05-15,Neural Networks Co,False,High,degree required
10286,Data Analyst,67583,FL,Finland,True,Finland,"['Spark', 'R', 'Git']",Associate,2024-04-16,Neural Networks Co,False,Mid,degree required
10300,Data Analyst,79415,CT,Japan,False,Japan,"['R', 'Docker', 'SQL', 'AWS', 'Data Visualization']",Bachelor,2024-10-25,Machine Intelligence Group,True,Mid,degree required
10309,Data Analyst,55800,FT,Israel,True,Israel,"['Java', 'Computer Vision', 'Deep Learning', 'GCP']",PhD,2025-02-07,Machine Intelligence Group,False,Mid,degree required
10335,Data Analyst,40859,CT,Ireland,True,Ireland,"['Hadoop', 'PyTorch', 'SQL', 'Java', 'MLOps']",Bachelor,2024-02-17,Smart Analytics,True,Low,degree required
10359,Data Analyst,59067,PT,China,True,China,"['Python', 'Hadoop', 'Computer Vision', 'TensorFlow']",Associate,2024-04-08,Quantum Computing Inc,True,Mid,degree required
10366,Data Analyst,276657,FT,Denmark,True,Australia,"['NLP', 'R', 'Data Visualization', 'Mathematics']",Master,2024-11-28,DeepTech Ventures,False,High,degree required
10379,Data Analyst,135592,FT,Austria,False,Austria,"['NLP', 'Statistics', 'SQL']",Associate,2024-01-13,Quantum Computing Inc,True,High,degree required
10426,Data Analyst,95586,FL,Norway,True,Norway,"['TensorFlow', 'SQL', 'Deep Learning', 'Spark', 'Azure']",Master,2024-11-06,Algorithmic Solutions,True,Mid,degree required
10428,Data Analyst,43741,FT,Ireland,True,Germany,"['Scala', 'TensorFlow', 'NLP', 'AWS', 'Python']",Associate,2024-03-01,DataVision Ltd,True,Low,degree required
10448,Data Analyst,165273,CT,Sweden,True,India,"['Kubernetes', 'Tableau', 'Python', 'Docker']",Associate,2024-01-29,TechCorp Inc,True,High,degree required
10515,Data Analyst,63958,FT,Australia,False,Australia,"['PyTorch', 'Docker', 'MLOps', 'Data Visualization', 'Scala']",Associate,2024-07-30,Neural Networks Co,False,Mid,degree required
10531,Data Analyst,122010,FT,United Kingdom,True,United Kingdom,"['Kubernetes', 'R', 'Tableau', 'AWS']",Bachelor,2024-09-22,Quantum Computing Inc,True,High,degree required
10537,Data Analyst,151828,CT,South Korea,True,South Korea,"['Git', 'Python', 'Deep Learning']",Bachelor,2024-09-27,AI Innovations,True,High,degree required
10559,Data Analyst,97335,FL,Australia,False,Australia,"['AWS', 'Kubernetes', 'MLOps', 'Git']",Associate,2025-03-26,Quantum Computing Inc,False,Mid,degree required
10579,Data Analyst,89203,FT,Norway,True,Norway,"['TensorFlow', 'Python', 'R', 'SQL', 'Hadoop']",Bachelor,2024-03-19,Cognitive Computing,True,Mid,degree required
10671,Data Analyst,110989,CT,United Kingdom,True,United Kingdom,"['Deep Learning', 'Computer Vision', 'NLP', 'GCP']",PhD,2024-01-08,Autonomous Tech,False,High,degree required
10675,Data Analyst,104903,FL,Australia,False,Australia,"['Tableau', 'Java', 'PyTorch']",PhD,2024-04-13,Algorithmic Solutions,True,High,degree required
10710,Data Analyst,93341,CT,United Kingdom,True,United Kingdom,"['SQL', 'Tableau', 'Java']",PhD,2025-02-16,AI Innovations,True,Mid,degree required
10728,Data Analyst,57556,FT,Austria,True,Austria,"['Python', 'TensorFlow', 'Data Visualization']",Master,2024-12-18,AI Innovations,True,Mid,degree required
10746,Data Analyst,177656,FL,Canada,True,Canada,"['GCP', 'Deep Learning', 'MLOps', 'Kubernetes', 'TensorFlow']",PhD,2024-08-25,Autonomous Tech,False,High,degree required
10752,Data Analyst,170963,FL,Singapore,True,Singapore,"['SQL', 'PyTorch', 'Java', 'Linux', 'Mathematics']",PhD,2024-03-13,Cognitive Computing,True,High,degree required
10755,Data Analyst,47461,FT,Israel,True,Israel,"['AWS', 'Linux', 'Docker']",Bachelor,2025-04-22,Machine Intelligence Group,False,Low,degree required
10770,Data Analyst,53730,FT,Austria,True,Denmark,"['Git', 'PyTorch', 'Deep Learning']",Bachelor,2024-01-08,AI Innovations,False,Mid,degree required
10783,Data Analyst,204259,PT,Switzerland,True,Switzerland,"['Hadoop', 'TensorFlow', 'Python', 'Docker']",Associate,2024-06-25,Algorithmic Solutions,True,High,degree required
10785,Data Analyst,117834,PT,Japan,True,Japan,"['Tableau', 'PyTorch', 'Kubernetes']",Master,2024-05-14,Future Systems,True,High,degree required
10798,Data Analyst,38705,CT,Ireland,False,Ireland,"['Docker', 'PyTorch', 'SQL', 'Tableau']",Associate,2024-12-14,Quantum Computing Inc,True,Low,degree required
10801,Data Analyst,124840,PT,India,False,India,"['SQL', 'Hadoop', 'GCP', 'Tableau', 'Java']",Associate,2025-04-01,Advanced Robotics,True,High,degree required
10809,Data Analyst,59219,FL,Japan,True,Norway,"['Mathematics', 'SQL', 'Java']",Associate,2024-01-22,Cloud AI Solutions,True,Mid,degree required
10819,Data Analyst,56672,FT,United Kingdom,True,United Kingdom,"['Linux', 'Docker', 'Statistics', 'Hadoop']",PhD,2024-04-27,DeepTech Ventures,False,Mid,degree required
10845,Data Analyst,154381,CT,Denmark,True,Denmark,"['Git', 'Kubernetes', 'Azure', 'R', 'Deep Learning']",Associate,2024-11-13,Neural Networks Co,False,High,degree required
10864,Data Analyst,166470,PT,Denmark,True,South Korea,"['Spark', 'Kubernetes', 'Azure', 'TensorFlow', 'Computer Vision']",PhD,2024-06-13,DeepTech Ventures,False,High,degree required
10875,Data Analyst,119614,CT,United States,False,United States,"['Git', 'Kubernetes', 'Python', 'Deep Learning']",Master,2025-01-06,AI Innovations,True,High,degree required
10884,Data Analyst,83359,PT,Japan,True,Japan,"['Statistics', 'Linux', 'Docker', 'Deep Learning']",Master,2024-02-20,Smart Analytics,False,Mid,degree required
10900,Data Analyst,107539,PT,Netherlands,False,Netherlands,"['Statistics', 'Linux', 'Data Visualization']",Master,2025-04-07,Digital Transformation LLC,False,High,degree required
10912,Data Analyst,96074,FT,Canada,True,Sweden,"['Python', 'Kubernetes', 'Hadoop']",Master,2024-02-13,Cloud AI Solutions,True,Mid,degree required
10950,Data Analyst,122071,FT,Finland,True,Israel,"['Python', 'Hadoop', 'Linux']",Associate,2025-03-21,Autonomous Tech,True,High,degree required
10967,Data Analyst,76669,FL,Sweden,False,Sweden,"['Scala', 'Docker', 'Python']",Bachelor,2025-04-23,Autonomous Tech,True,Mid,degree required
11008,Data Analyst,64531,FL,South Korea,True,South Korea,"['GCP', 'R', 'Statistics', 'Deep Learning', 'Azure']",PhD,2024-07-02,DataVision Ltd,False,Mid,degree required
11028,Data Analyst,91981,PT,Norway,False,Norway,"['Python', 'Statistics', 'R', 'MLOps', 'Scala']",PhD,2025-02-12,Autonomous Tech,True,Mid,degree required
11082,Data Analyst,36480,FT,Israel,True,Israel,"['Docker', 'Tableau', 'PyTorch']",Associate,2025-03-16,Cognitive Computing,True,Low,degree required
11083,Data Analyst,60239,CT,Israel,True,Israel,"['Python', 'Kubernetes', 'Tableau', 'SQL', 'Git']",Associate,2024-03-24,Cognitive Computing,True,Mid,degree required
11120,Data Analyst,81765,PT,Netherlands,True,Sweden,"['MLOps', 'Tableau', 'Linux', 'SQL']",Bachelor,2024-07-02,AI Innovations,True,Mid,degree required
11156,Data Analyst,79464,FL,Ireland,True,Ireland,"['Java', 'Deep Learning', 'R', 'SQL']",Bachelor,2025-01-05,Smart Analytics,True,Mid,degree required
11188,Data Analyst,81359,FL,Netherlands,False,Australia,"['Deep Learning', 'SQL', 'AWS', 'PyTorch']",Bachelor,2024-09-04,Smart Analytics,True,Mid,degree required
11269,Data Analyst,83387,FL,Sweden,True,Sweden,"['Python', 'Docker', 'Statistics', 'Mathematics', 'Java']",Master,2025-01-17,Algorithmic Solutions,True,Mid,degree required
11277,Data Analyst,50189,PT,Finland,True,Finland,"['Statistics', 'R', 'Data Visualization', 'Spark']",Associate,2024-11-29,DataVision Ltd,False,Mid,degree required
11282,Data Analyst,219748,FL,Canada,False,China,"['Linux', 'Scala', 'R', 'Azure', 'Hadoop']",Master,2024-12-16,Machine Intelligence Group,False,High,degree required
11291,Data Analyst,344471,CT,United States,True,United States,"['AWS', 'Hadoop', 'Git', 'SQL']",Bachelor,2024-09-10,Autonomous Tech,True,High,degree required
11326,Data Analyst,98677,FL,China,True,Japan,"['Computer Vision', 'SQL', 'GCP', 'Linux']",Bachelor,2025-04-30,TechCorp Inc,True,Mid,degree required
11332,Data Analyst,86469,PT,United Kingdom,False,United Kingdom,"['Scala', 'Spark', 'Python', 'Kubernetes', 'GCP']",Master,2025-02-13,AI Innovations,True,Mid,degree required
11340,Data Analyst,199538,CT,United States,False,Australia,"['NLP', 'SQL', 'Linux']",Bachelor,2024-09-15,DeepTech Ventures,True,High,degree required
11354,Data Analyst,92532,CT,Japan,True,France,"['AWS', 'Spark', 'SQL', 'Kubernetes', 'Python']",Bachelor,2024-09-27,TechCorp Inc,True,Mid,degree required
11360,Data Analyst,81095,FT,United States,True,Sweden,"['Statistics', 'Python', 'TensorFlow', 'Scala', 'MLOps']",Bachelor,2025-04-06,AI Innovations,True,Mid,degree required
11364,Data Analyst,190915,FL,United States,True,United States,"['Scala', 'SQL', 'MLOps', 'Docker', 'Azure']",Master,2024-03-04,DeepTech Ventures,True,High,degree required
11450,Data Analyst,71367,FT,United States,True,United States,"['AWS', 'PyTorch', 'NLP', 'Linux', 'Mathematics']",PhD,2024-02-13,Algorithmic Solutions,False,Mid,degree required
11457,Data Analyst,37382,PT,Japan,True,Japan,"['AWS', 'Scala', 'TensorFlow', 'Git']",PhD,2025-01-21,Quantum Computing Inc,False,Low,degree required
11466,Data Analyst,47558,CT,Ireland,True,Ireland,"['Linux', 'TensorFlow', 'Tableau', 'R']",PhD,2024-12-04,TechCorp Inc,True,Low,degree required
11470,Data Analyst,71276,PT,United States,False,United States,"['Azure', 'Docker', 'Statistics', 'Deep Learning', 'SQL']",Associate,2024-06-04,Algorithmic Solutions,True,Mid,degree required
11501,Data Analyst,63828,FT,France,False,Switzerland,"['Git', 'Docker', 'Python', 'Spark']",PhD,2024-06-17,TechCorp Inc,True,Mid,degree required
11561,Data Analyst,110373,FT,Denmark,True,Norway,"['Deep Learning', 'Kubernetes', 'PyTorch']",Bachelor,2024-07-16,AI Innovations,False,High,degree required
11563,Data Analyst,42664,PT,South Korea,True,South Korea,"['GCP', 'Python', 'Git']",PhD,2024-01-17,Advanced Robotics,True,Low,degree required
11568,Data Analyst,123180,PT,United Kingdom,False,United Kingdom,"['Scala', 'Python', 'Docker', 'MLOps']",Master,2024-11-09,Autonomous Tech,True,High,degree required
11573,Data Analyst,129541,PT,Switzerland,True,Austria,"['AWS', 'Python', 'Computer Vision', 'Linux']",PhD,2024-11-22,Predictive Systems,True,High,degree required
11586,Data Analyst,225929,FT,Denmark,False,Denmark,"['Azure', 'TensorFlow', 'SQL', 'Statistics', 'AWS']",Associate,2025-02-28,DataVision Ltd,True,High,degree required
11616,Data Analyst,119700,PT,Germany,True,Germany,"['GCP', 'NLP', 'Python', 'Linux', 'Tableau']",Associate,2025-04-17,Quantum Computing Inc,True,High,degree required
11657,Data Analyst,100317,PT,China,True,Israel,"['Mathematics', 'R', 'Python', 'AWS']",PhD,2025-03-15,Advanced Robotics,True,High,degree required
11658,Data Analyst,102621,PT,United Kingdom,True,United Kingdom,"['Python', 'Tableau', 'Java', 'NLP']",Bachelor,2024-05-15,DeepTech Ventures,True,High,degree required
11677,Data Analyst,102652,PT,Australia,False,Australia,"['SQL', 'Spark', 'NLP', 'Data Visualization']",Bachelor,2025-02-03,Cloud AI Solutions,True,High,degree required
11702,Data Analyst,136359,FL,Germany,True,Finland,"['AWS', 'SQL', 'Java']",Bachelor,2024-05-30,Neural Networks Co,True,High,degree required
11714,Data Analyst,126729,PT,Israel,True,Israel,"['Hadoop', 'NLP', 'PyTorch']",PhD,2024-04-17,Quantum Computing Inc,False,High,degree required
11721,Data Analyst,167449,CT,United Kingdom,True,Japan,"['Python', 'Computer Vision', 'TensorFlow', 'GCP', 'Statistics']",Bachelor,2024-03-11,Advanced Robotics,True,High,degree required
11725,Data Analyst,208515,FL,Germany,True,Germany,"['SQL', 'Python', 'Scala', 'PyTorch']",PhD,2025-04-28,Future Systems,True,High,degree required
11730,Data Analyst,142932,CT,China,True,Austria,"['Linux', 'Scala', 'MLOps', 'Java', 'Spark']",Bachelor,2024-12-24,Cognitive Computing,False,High,degree required
11736,Data Analyst,105365,CT,Denmark,False,Denmark,"['Python', 'Kubernetes', 'Hadoop', 'Linux']",Bachelor,2024-07-27,Cloud AI Solutions,True,High,degree required
11768,Data Analyst,100429,PT,Israel,True,Sweden,"['PyTorch', 'Docker', 'AWS', 'Python']",PhD,2024-02-14,Cloud AI Solutions,True,High,degree required
11770,Data Analyst,54381,FT,India,True,India,"['PyTorch', 'NLP', 'SQL']",PhD,2024-03-15,Cognitive Computing,True,Mid,degree required
11779,Data Analyst,195152,PT,Germany,True,Germany,"['Computer Vision', 'Data Visualization', 'Python', 'Statistics', 'GCP']",Associate,2024-03-09,Quantum Computing Inc,True,High,degree required
11817,Data Analyst,90226,FL,France,True,France,"['MLOps', 'Linux', 'Python']",Bachelor,2024-03-29,Cognitive Computing,True,Mid,degree required
11830,Data Analyst,118506,FL,Israel,False,Norway,"['Azure', 'Python', 'Data Visualization']",Master,2025-04-05,Advanced Robotics,True,High,degree required
11836,Data Analyst,105740,FL,Switzerland,True,Switzerland,"['Statistics', 'R', 'MLOps', 'Java', 'Git']",Associate,2024-09-17,Future Systems,False,High,degree required
11853,Data Analyst,100421,CT,Finland,True,Finland,"['Python', 'Computer Vision', 'Data Visualization', 'TensorFlow', 'Kubernetes']",Associate,2025-02-01,Cognitive Computing,True,High,degree required
11859,Data Analyst,170717,FT,Norway,True,Norway,"['Tableau', 'MLOps', 'Python', 'R', 'SQL']",Bachelor,2024-11-15,Cloud AI Solutions,True,High,degree required
11902,Data Analyst,110423,PT,Canada,True,Canada,"['SQL', 'PyTorch', 'Computer Vision']",Associate,2024-10-19,Neural Networks Co,True,High,degree required
11916,Data Analyst,232937,FT,Netherlands,False,Netherlands,"['Computer Vision', 'Data Visualization', 'Hadoop', 'Java']",Associate,2024-12-29,TechCorp Inc,False,High,degree required
11921,Data Analyst,106451,PT,Austria,False,Singapore,"['Statistics', 'Tableau', 'Mathematics', 'NLP']",Master,2025-04-20,DataVision Ltd,True,High,degree required
11926,Data Analyst,55243,CT,Israel,True,Israel,"['Git', 'Azure', 'Python', 'Spark']",Master,2024-09-07,Digital Transformation LLC,True,Mid,degree required
11965,Data Analyst,54063,FT,China,True,Ireland,"['Git', 'NLP', 'Linux']",Bachelor,2024-12-13,Predictive Systems,False,Mid,degree required
11969,Data Analyst,54661,FT,Sweden,True,France,"['R', 'Deep Learning', 'Hadoop']",Associate,2024-08-07,Digital Transformation LLC,False,Mid,degree required
11971,Data Analyst,252666,PT,Switzerland,True,Switzerland,"['GCP', 'SQL', 'Deep Learning', 'Tableau']",PhD,2025-01-22,Algorithmic Solutions,True,High,degree required
11979,Data Analyst,41634,PT,Ireland,True,Ireland,"['Kubernetes', 'MLOps', 'Python', 'Deep Learning', 'Scala']",Bachelor,2024-03-05,Predictive Systems,True,Low,degree required
12002,Data Analyst,85701,FT,South Korea,True,Canada,"['Kubernetes', 'Scala', 'Mathematics']",Bachelor,2024-08-12,DeepTech Ventures,False,Mid,degree required
12015,Data Analyst,94889,PT,Singapore,True,Singapore,"['Python', 'Hadoop', 'NLP']",Associate,2024-05-25,Advanced Robotics,True,Mid,degree required
12083,Data Analyst,131543,FL,South Korea,True,South Korea,"['Scala', 'MLOps', 'SQL', 'GCP']",Associate,2024-10-07,Cognitive Computing,True,High,degree required
12114,Data Analyst,46371,CT,Finland,True,Finland,"['Hadoop', 'MLOps', 'PyTorch', 'GCP']",PhD,2024-11-23,Digital Transformation LLC,False,Low,degree required
12125,Data Analyst,87835,FT,Germany,True,Netherlands,"['Data Visualization', 'GCP', 'Python', 'Scala', 'Git']",Bachelor,2024-11-15,Future Systems,True,Mid,degree required
12165,Data Analyst,58822,CT,India,False,India,"['Linux', 'PyTorch', 'TensorFlow']",Bachelor,2024-07-28,TechCorp Inc,False,Mid,degree required
12168,Data Analyst,96432,PT,France,True,France,"['Mathematics', 'Computer Vision', 'Azure', 'Python', 'TensorFlow']",Bachelor,2024-07-08,Machine Intelligence Group,True,Mid,degree required
12222,Data Analyst,155405,FT,Switzerland,True,Switzerland,"['Linux', 'Kubernetes', 'Mathematics']",Master,2024-06-24,Cloud AI Solutions,False,High,degree required
12273,Data Analyst,290614,FT,Switzerland,False,Finland,"['Computer Vision', 'Hadoop', 'Python', 'TensorFlow']",Associate,2025-04-28,Quantum Computing Inc,True,High,degree required
12294,Data Analyst,37977,FT,Japan,False,Japan,"['Hadoop', 'PyTorch', 'Spark']",PhD,2024-08-16,TechCorp Inc,False,Low,degree required
12303,Data Analyst,80734,FL,France,True,France,"['AWS', 'Scala', 'Deep Learning', 'Java']",Associate,2024-07-08,TechCorp Inc,False,Mid,degree required
12357,Data Analyst,68868,FL,China,True,China,"['Deep Learning', 'TensorFlow', 'Computer Vision']",Master,2024-04-09,Autonomous Tech,False,Mid,degree required
12368,Data Analyst,68522,PT,South Korea,False,South Korea,"['Scala', 'TensorFlow', 'Data Visualization', 'R']",Associate,2024-12-18,Quantum Computing Inc,False,Mid,degree required
12387,Data Analyst,174465,FT,France,False,France,"['Linux', 'Computer Vision', 'Mathematics']",PhD,2024-08-22,Machine Intelligence Group,False,High,degree required
12440,Data Analyst,55507,FL,France,False,France,"['Python', 'Docker', 'TensorFlow']",Bachelor,2024-04-22,AI Innovations,True,Mid,degree required
12473,Data Analyst,174443,FL,Sweden,False,Sweden,"['Linux', 'SQL', 'Mathematics', 'Kubernetes']",Bachelor,2025-04-19,Cloud AI Solutions,True,High,degree required
12531,Data Analyst,76004,PT,Australia,True,Australia,"['Statistics', 'Linux', 'Docker', 'Mathematics', 'Scala']",Master,2024-05-01,Cognitive Computing,False,Mid,degree required
12533,Data Analyst,88000,PT,Germany,True,Germany,"['Computer Vision', 'Scala', 'Linux', 'GCP']",Bachelor,2024-04-03,Digital Transformation LLC,False,Mid,degree required
12538,Data Analyst,46485,PT,South Korea,True,Ireland,"['Mathematics', 'TensorFlow', 'MLOps', 'Hadoop', 'Linux']",PhD,2024-04-05,Autonomous Tech,False,Low,degree required
12543,Data Analyst,111820,CT,Norway,True,Norway,"['Scala', 'Java', 'Tableau']",Associate,2024-04-29,Cloud AI Solutions,True,High,degree required
12551,Data Analyst,193828,CT,Canada,True,Canada,"['Mathematics', 'Python', 'Tableau', 'NLP', 'TensorFlow']",Bachelor,2025-01-16,Quantum Computing Inc,True,High,degree required
12574,Data Analyst,46327,FL,China,True,Israel,"['Scala', 'Java', 'Docker', 'R']",PhD,2025-04-19,Quantum Computing Inc,False,Low,degree required
12576,Data Analyst,69285,FT,Switzerland,False,Switzerland,"['Tableau', 'Python', 'TensorFlow', 'Computer Vision', 'Statistics']",Master,2024-05-28,Predictive Systems,True,Mid,degree required
12579,Data Analyst,100613,FL,Japan,True,Japan,"['AWS', 'Linux', 'Tableau']",Associate,2025-03-03,Cloud AI Solutions,True,High,degree required
12598,Data Analyst,61974,FL,Netherlands,False,Netherlands,"['AWS', 'Python', 'Azure', 'Computer Vision', 'TensorFlow']",Master,2025-02-08,Predictive Systems,True,Mid,degree required
12599,Data Analyst,203496,FL,China,True,United States,"['Python', 'TensorFlow', 'Docker', 'MLOps', 'Hadoop']",Associate,2025-01-11,Cloud AI Solutions,True,High,degree required
12606,Data Analyst,109075,FT,Canada,True,Canada,"['Python', 'GCP', 'TensorFlow', 'Computer Vision', 'Tableau']",Bachelor,2024-07-02,Quantum Computing Inc,True,High,degree required
12646,Data Analyst,53306,PT,Ireland,False,Ireland,"['Tableau', 'Hadoop', 'Java', 'Linux']",Bachelor,2024-03-14,Cloud AI Solutions,True,Mid,degree required
12650,Data Analyst,38912,PT,South Korea,False,Switzerland,"['R', 'TensorFlow', 'GCP', 'Spark', 'Linux']",Associate,2025-01-14,AI Innovations,False,Low,degree required
12657,Data Analyst,163328,CT,France,True,France,"['Python', 'TensorFlow', 'Statistics']",Associate,2024-03-31,Quantum Computing Inc,True,High,degree required
12663,Data Analyst,170923,CT,China,True,China,"['Scala', 'PyTorch', 'Git']",PhD,2024-09-28,Machine Intelligence Group,False,High,degree required
12707,Data Analyst,184268,PT,Switzerland,True,Switzerland,"['Tableau', 'Linux', 'Hadoop']",Master,2024-09-03,DataVision Ltd,True,High,degree required
12740,Data Analyst,95002,FL,Netherlands,True,Austria,"['Docker', 'Kubernetes', 'AWS', 'Statistics', 'R']",Associate,2024-07-29,Cloud AI Solutions,False,Mid,degree required
12746,Data Analyst,268156,FT,United States,False,United States,"['Scala', 'Spark', 'Data Visualization']",Master,2024-06-10,Machine Intelligence Group,False,High,degree required
12761,Data Analyst,56627,PT,France,False,France,"['Data Visualization', 'SQL', 'Tableau', 'Statistics']",PhD,2024-06-26,Cognitive Computing,True,Mid,degree required
12762,Data Analyst,149937,PT,Singapore,False,Singapore,"['Deep Learning', 'SQL', 'PyTorch', 'Tableau']",Master,2025-02-02,Predictive Systems,True,High,degree required
12782,Data Analyst,88311,FT,Japan,True,Japan,"['SQL', 'Docker', 'MLOps', 'Data Visualization']",Bachelor,2024-06-20,Cognitive Computing,True,Mid,degree required
12810,Data Analyst,131646,FL,Netherlands,True,Netherlands,"['Python', 'Java', 'GCP', 'Data Visualization']",Bachelor,2025-02-16,DataVision Ltd,True,High,degree required
12814,Data Analyst,94967,PT,Ireland,True,Ireland,"['PyTorch', 'Git', 'TensorFlow']",Bachelor,2025-03-15,Cloud AI Solutions,False,Mid,degree required
12820,Data Analyst,129780,CT,China,False,China,"['Spark', 'GCP', 'NLP', 'PyTorch', 'Linux']",Associate,2024-11-20,Autonomous Tech,False,High,degree required
12826,Data Analyst,339576,CT,Norway,False,Japan,"['Statistics', 'SQL', 'Deep Learning']",Associate,2025-03-21,DataVision Ltd,True,High,degree required
12851,Data Analyst,104445,PT,Austria,True,Austria,"['R', 'Scala', 'Computer Vision', 'Deep Learning']",PhD,2024-06-12,TechCorp Inc,False,High,degree required
12908,Data Analyst,285681,FT,Switzerland,True,Switzerland,"['TensorFlow', 'Scala', 'Mathematics', 'PyTorch']",Bachelor,2024-04-20,Smart Analytics,False,High,degree required
12925,Data Analyst,177055,FT,Switzerland,True,Switzerland,"['Computer Vision', 'Docker', 'SQL', 'AWS']",PhD,2024-02-04,Neural Networks Co,True,High,degree required
12928,Data Analyst,89059,FL,Israel,True,Israel,"['TensorFlow', 'Linux', 'Python', 'Azure', 'MLOps']",Associate,2024-09-09,Predictive Systems,True,Mid,degree required
12956,Data Analyst,87220,PT,Israel,True,Ireland,"['Linux', 'SQL', 'Python', 'Hadoop']",PhD,2024-07-05,DataVision Ltd,True,Mid,degree required
13015,Data Analyst,85906,CT,Germany,False,Norway,"['Data Visualization', 'Scala', 'Hadoop', 'Docker', 'Computer Vision']",Associate,2024-08-09,Machine Intelligence Group,False,Mid,degree required
13016,Data Analyst,209819,FL,Switzerland,True,Israel,"['Spark', 'Linux', 'Java']",Associate,2024-12-31,Predictive Systems,False,High,degree required
13021,Data Analyst,139649,FL,Ireland,True,Ireland,"['Python', 'Deep Learning', 'Tableau', 'Linux']",Bachelor,2024-10-20,Cloud AI Solutions,True,High,degree required
13028,Data Analyst,82552,PT,Finland,True,Finland,"['Deep Learning', 'Linux', 'Scala', 'R']",Master,2024-08-04,Algorithmic Solutions,False,Mid,degree required
13037,Data Analyst,133797,PT,Netherlands,False,Netherlands,"['Data Visualization', 'GCP', 'SQL', 'MLOps', 'Linux']",Bachelor,2024-07-06,AI Innovations,True,High,degree required
13057,Data Analyst,267439,PT,France,True,Austria,"['Hadoop', 'Python', 'Kubernetes', 'Computer Vision']",PhD,2025-02-02,Smart Analytics,True,High,degree required
13066,Data Analyst,49800,CT,Netherlands,True,United Kingdom,"['Hadoop', 'Tableau', 'PyTorch', 'Azure', 'Deep Learning']",Associate,2024-11-22,Machine Intelligence Group,True,Low,degree required
13073,Data Analyst,73990,FT,Germany,True,Germany,"['Data Visualization', 'Spark', 'Python']",Master,2025-01-16,TechCorp Inc,True,Mid,degree required
13082,Data Analyst,105835,PT,South Korea,True,South Korea,"['SQL', 'Scala', 'TensorFlow', 'GCP', 'Computer Vision']",Bachelor,2025-03-16,Smart Analytics,True,High,degree required
